Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
BW,September 1 2021,Bovidae,Bison Bison,American Bison,summer,summer,1994,1995,NA,NA,NA,Total Forbs,1.5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,summer,summer,1994,1995,NA,NA,NA,Total Forbs,0.5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Bluestems,47.9,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Bluestems,58.2,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Bromus,NA,Bromus,0.3,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Miscellaneous,7.6,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Miscellaneous,7.2,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Muhlenbergia,NA,Muhlenbergia,3.3,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Muhlenbergia,NA,Muhlenbergia,1.8,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Panicum,NA,Panicum,5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Panicum,NA,Panicum,1.7,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Sporobolus,NA,Sporobolus,20.5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Sporobolus,NA,Sporobolus,13.4,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Grasses,84.6,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Grasses,82.5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Carex,NA,Carex,13.4,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Carex,NA,Carex,13.7,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Eleocharis,NA,Eleocharis,1.3,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,Eleocharis,NA,Eleocharis,2.5,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Sedges,14.7,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Sedges,16.3,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Forbs,0.7,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 1,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,fall,fall,1994,1995,NA,NA,NA,Total Forbs,1.2,NA,proportion,percent composition,percent composition in diet,relative percent composition,NA,NA,complete,composite faecal samples,fecal microhistology,composite faecal samples,2,temporal,Year 2,Year 1 (1994) or Year 2 (1995),24,composite fecal samples,48,composite fecal samples,fecal samples (composite or unstated),NA,36.846006,-96.421937,NA,NA,inferred,the Nature Conservancy's Tallgrass Prairie Preserve in Oklahoma,United States,North America,tallgrass prairie,grassland,NA,NA,877,mm,no,NA,high,authors/reported data very clear,Coppedge et al. 1998,https://repository.arizona.edu/bitstream/handle/10150/644058/9326-9207-1-PB.pdf?sequence=1&isAllowed=y,NA,yes,yes,standardized,DF,1/23/23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,December,winter,1970,1971,NA,Agropyron,smithii,Agropyron smithii,5,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,March,winter,1970,1971,NA,Agropyron,smithii,Agropyron smithii,24.4,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,May,spring,1970,1971,NA,Agropyron,smithii,Agropyron smithii,21.7,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,June,spring,1970,1971,NA,Agropyron,smithii,Agropyron smithii,6.1,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,August,summer,1970,1971,NA,Agropyron,smithii,Agropyron smithii,2.8,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,October,fall,1970,1971,NA,Agropyron,smithii,Agropyron smithii,7.4,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,December,winter,1970,1971,NA,Aristida,longesita,Aristida longesita,6.8,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,March,winter,1970,1971,NA,Aristida,longesita,Aristida longesita,2,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
BW,September 1 2021,Bovidae,Bison Bison,American Bison,May,spring,1970,1971,NA,Aristida,longesita,Aristida longesita,2,NA,proportion,mean percent composition in diet by month,percent mean in diet,mean percent composition in diet,36,NA,partial,esophogeal fistulation?,rumen microhistology,Esophogeal fistulas with diet sampling,NA,experimental,"Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time","Extrusa samples from all available and healthy, esophageally fistulated bison were collected on alternate days over an 8-day period from both treatments. Each collection period ranged from 30-60 min of grazing time",NA,extrusa samples,NA,all available and healhty extrusa samples,rumen samples (composite or unstated),NA,40.840915,-104.092287,NA,NA,inferred,Pawnee Site in nourtheastern Colorado,United States,North America,shortgrass plain,grassland,NA,NA,NA,NA,no,NA,high,authors/reported data very clear,Peden 1976,https://www.jstor.org/stable/pdf/2424582.pdf?refreqid=excelsior%3Af25d127cafc400d2a6c291c012ea07e0,NA,yes,yes,standardized,DF,1/23/23,
